policy_number,a_amount_rein,a_number_rein,e_amount_rein,e_number_rein
111878435,0.0,0.0,2993.9178082191784,3.9918904109589046E-4
113376255,0.0,0.0,0.0,0.0
114351349,0.0,0.0,2597.486301369863,3.463315068493151E-4
114928542,0.0,0.0,0.0,0.0
351771092,0.0,0.0,0.0,0.0
352606214,0.0,0.0,2907.6164383561645,7.753643835616439E-4
349178871,0.0,0.0,4130.13698630137,5.506849315068493E-4
349929778,0.0,0.0,0.0,0.0
354330482,0.0,0.0,30160.33561643836,0.008042756164383562
354650392,0.0,0.0,0.0,0.0
355124405,0.0,0.0,0.0,0.0
349433177,0.0,0.0,3915.123287671233,5.220164383561644E-4
355675745,0.0,0.0,27.9041095890411,3.7205479452054796E-6
349650986,0.0,0.0,0.0,0.0
352983134,0.0,0.0,4797.739726027397,6.396986301369863E-4
353742794,0.0,0.0,294.6575342465754,3.9287671232876714E-5
609041306,0.0,0.0,0.0,0.0
610129959,0.0,0.0,0.0,0.0
609074653,0.0,0.0,0.0,0.0
609118237,0.0,0.0,1257.6792328767124,1.6865753424657535E-4
609544259,0.0,0.0,0.0,0.0
112404470,0.0,0.0,224.38356164383563,2.9917808219178085E-5
113235162,0.0,0.0,4522.5,4.02E-4
113520795,0.0,0.0,269.15776708933254,6.632712328767124E-4
113564082,0.0,0.0,0.0,0.0
113574362,0.0,0.0,0.0,0.0
119287324,0.0,0.0,0.0,0.0
119616076,0.0,0.0,0.0,0.0
112894605,0.0,0.0,52.397260273972606,6.9863013698630145E-6
347886228,0.0,0.0,2063.404109589041,2.751205479452055E-4
348780354,0.0,0.0,11193.534246575342,7.462356164383561E-4
350240321,0.0,0.0,3121.715753424658,8.324575342465754E-4
351134069,0.0,0.0,5299.890410958905,7.066520547945206E-4
348301979,0.0,0.0,0.0,0.0
349849398,0.0,0.0,8061.842465753425,3.071178082191781E-4
351752704,0.0,0.0,0.0,0.0
353480445,0.0,0.0,0.0,0.0
354836991,0.0,0.0,1273.2196292316912,0.001027945205479452
610206450,0.0,0.0,1746.0934246575343,0.001374876712328767
610284598,0.0,0.0,0.0,0.0
608686838,0.0,0.0,0.0,0.0
113651251,0.0,0.0,0.0,0.0
113675995,0.0,0.0,6934.27397260274,9.245698630136987E-4
114675176,0.0,0.0,2387.7123287671234,3.1836164383561646E-4
115211740,0.0,0.0,4342.54109589041,5.790054794520547E-4
118958941,0.0,0.0,0.0,0.0
119210813,0.0,0.0,230.05479452054794,3.067397260273972E-5
111827796,0.0,0.0,0.0,0.0
610059198,0.0,0.0,0.0,0.0
114699820,0.0,0.0,5841.924657534246,7.789232876712328E-4
350794020,0.0,0.0,3267.7397260273965,8.713972602739725E-4
347414310,0.0,0.0,2478.082191780822,3.304109589041096E-4
348819954,0.0,0.0,4567.808219178082,6.09041095890411E-4
350615712,0.0,0.0,0.0,0.0
351419650,0.0,0.0,1266.6575342465756,1.6888767123287673E-4
352049506,0.0,0.0,0.0,0.0
352280390,0.0,0.0,0.0,0.0
353489644,0.0,0.0,0.0,0.0
113531917,0.0,0.0,8527.654109589042,0.002274041095890411
115074106,0.0,0.0,4403.835616438356,5.871780821917808E-4
115179483,0.0,0.0,0.0,0.0
115481921,0.0,0.0,29.85616438356164,3.980821917808219E-6
115707705,0.0,0.0,29.85616438356164,3.980821917808219E-6
115936346,0.0,0.0,663.7397260273972,8.84986301369863E-5
608605051,0.0,0.0,0.0,0.0
345572713,0.0,0.0,0.0,0.0
348148974,0.0,0.0,5264.547945205479,7.019397260273972E-4
351535331,0.0,0.0,7252.397260273972,9.66986301369863E-4
346975279,0.0,0.0,6303.657534246575,8.404876712328767E-4
353968290,0.0,0.0,2619.8630136986303,3.493150684931507E-4
354226623,0.0,0.0,57.575342465753465,1.1515068493150685E-4
348325358,0.0,0.0,4183.808219178082,5.57841095890411E-4
355469636,0.0,0.0,0.0,0.0
351238480,0.0,0.0,823.0890410958905,1.0974520547945206E-4
353742794,0.0,0.0,6845.702054794521,9.127602739726027E-4
609828348,0.0,0.0,0.0,0.0
610753535,0.0,0.0,0.0,0.0
113564801,0.0,0.0,0.0,0.0
116100462,0.0,0.0,7928.260273972603,0.0010571013698630137
116358771,0.0,0.0,1445.4246575342465,1.9272328767123287E-4
354045445,0.0,0.0,0.0,0.0
345595326,0.0,0.0,0.0,0.0
348104233,0.0,0.0,1042.5924657534244,2.7802465753424654E-4
348710195,0.0,0.0,13507.962328767122,0.0036021232876712324
353995590,0.0,0.0,6184.109589041096,8.245479452054794E-4
354747800,0.0,0.0,2671.150684931507,7.123068493150685E-4
354585002,0.0,0.0,0.0,0.0
608967881,0.0,0.0,0.0,0.0
608405080,0.0,0.0,0.0,0.0
113044218,0.0,0.0,0.0,0.0
113443857,0.0,0.0,5853.493150684932,7.804657534246576E-4
113647218,0.0,0.0,0.0,0.0
114837859,0.0,0.0,283.21232876712327,7.552328767123288E-5
116287673,0.0,0.0,0.0,0.0
118900422,0.0,0.0,0.0,0.0
114690498,0.0,0.0,0.0,0.0
608566048,0.0,0.0,0.0,0.0
609281811,0.0,0.0,0.0,0.0
348725474,0.0,0.0,2141.178082191781,2.854904109589041E-4
111825618,0.0,0.0,1177.0890410958905,1.5694520547945205E-4
113195226,0.0,0.0,90.33904109589041,2.409041095890411E-5
354220675,0.0,0.0,0.0,0.0
115711566,0.0,0.0,0.0,0.0
116521949,0.0,0.0,0.0,0.0
608857116,0.0,0.0,0.0,0.0
114793417,0.0,0.0,4557.534246575342,0.0012153424657534244
348228438,0.0,0.0,3131.753424657534,4.1756712328767123E-4
351118179,0.0,0.0,0.0,0.0
351624101,0.0,0.0,0.0,0.0
354441529,0.0,0.0,0.0,0.0
347233959,0.0,0.0,8022.164383561644,5.348109589041096E-4
353855505,0.0,0.0,0.0,0.0
350123808,0.0,0.0,29.053552492602705,5.810684931506849E-5
353295850,0.0,0.0,15810.41095890411,0.001054027397260274
354048654,0.0,0.0,0.0,0.0
350821443,0.0,0.0,749.5890410958904,9.994520547945205E-5
353957079,0.0,0.0,2271.5753424657532,3.028767123287671E-4
609024864,0.0,0.0,0.0,0.0
610606147,0.0,0.0,0.0,0.0
609495700,0.0,0.0,0.0,0.0
115816308,0.0,0.0,0.0,0.0
113189591,0.0,0.0,227.15753424657538,6.057534246575343E-5
350707998,0.0,0.0,5244.904109589042,6.993205479452055E-4
351234364,0.0,0.0,7743.020547945205,6.882684931506849E-4
351234364,0.0,0.0,1674.2465753424656,1.4882191780821917E-4
353952021,0.0,0.0,2312.6095890410957,6.166958904109588E-4
355248246,0.0,0.0,0.0,0.0
355652710,0.0,0.0,207.12328767123287,2.761643835616438E-5
353665417,0.0,0.0,0.0,0.0
609795182,0.0,0.0,2827.567123287672,0.0028275671232876713
609468210,0.0,0.0,1995.972602739726,7.983890410958903E-4
610977571,0.0,0.0,0.0,0.0
111924940,0.0,0.0,3147.4520547945203,4.196602739726027E-4
112424049,0.0,0.0,227.15753424657538,3.0287671232876715E-5
113505200,0.0,0.0,49.10958904109589,1.3095890410958904E-5
115311110,0.0,0.0,0.0,0.0
117113670,0.0,0.0,3205.027397260274,4.273369863013699E-4
608998217,0.0,0.0,0.0,0.0
634342885,0.0,0.0,0.0,0.0
114703705,0.0,0.0,0.0,0.0
348023680,0.0,0.0,4453.1506849315065,0.0011875068493150684
351142187,0.0,0.0,1803.6986301369861,4.8098630136986296E-4
113291322,0.0,0.0,1667.1575342465753,1.481917808219178E-4
354088247,0.0,0.0,4173.534246575342,5.564712328767123E-4
114601545,0.0,0.0,4008.986301369863,0.0010690630136986302
114823297,0.0,0.0,0.0,0.0
355437583,0.0,0.0,306.0821917808219,2.0405479452054795E-5
117120295,0.0,0.0,0.0,0.0
117405936,0.0,0.0,1156.1917808219177,3.0831780821917806E-4
118765619,0.0,0.0,0.0,0.0
609967211,0.0,0.0,0.0,0.0
350508040,0.0,0.0,0.0,0.0
354124232,0.0,0.0,0.0,0.0
352086268,0.0,0.0,1339.3972602739725,1.78586301369863E-4
347600629,0.0,0.0,1132.3356164383563,3.0195616438356165E-4
347850141,0.0,0.0,5383.2945205479455,4.785150684931507E-4
354267791,0.0,0.0,0.0,0.0
354927907,0.0,0.0,14313.863013698628,0.0019085150684931506
352496459,0.0,0.0,9586.191780821919,6.390794520547946E-4
354582454,0.0,0.0,0.0,0.0
349489583,0.0,0.0,6717.636986301369,8.956849315068492E-4
349628982,0.0,0.0,10292.013698630137,6.861342465753424E-4
350204061,0.0,0.0,10002.945205479453,8.891506849315068E-4
608524088,0.0,0.0,0.0,0.0
610370629,0.0,0.0,0.0,0.0
610543712,0.0,0.0,0.0,0.0
608394763,0.0,0.0,0.0,0.0
611039389,0.0,0.0,0.0,0.0
611041732,0.0,0.0,0.0,0.0
112607031,0.0,0.0,0.0,0.0
115569691,0.0,0.0,0.0,0.0
115767584,0.0,0.0,0.0,0.0
118723790,0.0,0.0,5762.003424657534,0.0010243561643835616
112587464,0.0,0.0,130.99315068493152,1.7465753424657535E-5
350912044,0.0,0.0,6324.657534246575,8.432876712328766E-4
351283957,0.0,0.0,0.0,0.0
352405450,0.0,0.0,1126.9109589041095,3.0050958904109587E-4
352614416,0.0,0.0,8876.383561643837,5.917589041095891E-4
353772866,0.0,0.0,1434.0000000000002,1.912E-4
349249342,0.0,0.0,1543.6643835616435,4.116438356164383E-4
351656517,0.0,0.0,0.0,0.0
353103609,0.0,0.0,796.4383561643835,2.1238356164383562E-4
354231334,0.0,0.0,0.0,0.0
355357088,0.0,0.0,0.0,0.0
609418892,0.0,0.0,0.0,0.0
609474804,0.0,0.0,0.0,0.0
112303656,0.0,0.0,2195.1061643835615,5.853616438356164E-4
113526016,0.0,0.0,5269.777397260274,5.621095890410958E-4
113918528,0.0,0.0,4577.568493150684,6.103424657534246E-4
113973697,0.0,0.0,4625.753424657534,6.167671232876712E-4
114199169,0.0,0.0,770.1369863013698,1.0268493150684931E-4
114353378,0.0,0.0,0.0,0.0
114856446,0.0,0.0,707.1780821917807,1.2572054794520547E-4
119444750,0.0,0.0,0.0,0.0
608760542,0.0,0.0,0.0,0.0
347901837,0.0,0.0,6090.410958904109,8.120547945205479E-4
348354176,0.0,0.0,1263.2465753424656,1.6843287671232875E-4
349832055,0.0,0.0,958.5616438356165,2.5561643835616437E-4
352774988,0.0,0.0,13615.119863013699,0.0014522794520547945
112398193,0.0,0.0,3518.8767123287676,3.9098630136986305E-4
354832933,0.0,0.0,2685.359589041096,7.16095890410959E-4
117122622,0.0,0.0,1796.6095890410957,4.790958904109589E-4
119186518,0.0,0.0,0.0,0.0
119453868,0.0,0.0,2186.876712328767,5.831671232876712E-4
348566456,0.0,0.0,7267.27397260274,4.8448493150684934E-4
350213005,0.0,0.0,3878.6301369863013,5.171506849315069E-4
352410963,0.0,0.0,1239.041095890411,1.652054794520548E-4
353741234,0.0,0.0,8901.410958904109,0.0011868547945205479
608886859,0.0,0.0,0.0,0.0
609164454,0.0,0.0,0.0,0.0
609825989,0.0,0.0,0.0,0.0
113176937,0.0,0.0,1032.4520547945206,1.3766027397260275E-4
113861645,0.0,0.0,9524.116438356163,0.0012698821917808219
115118333,0.0,0.0,5700.780821917808,7.60104109589041E-4
117300137,0.0,0.0,0.0,0.0
117305664,0.0,0.0,0.0,0.0
348522921,0.0,0.0,6910.1506849315065,9.213534246575343E-4
350299756,0.0,0.0,0.0,0.0
352802979,0.0,0.0,1964.3835616438355,2.6191780821917807E-4
115244543,0.0,0.0,1645.2739726027396,2.193698630136986E-4
118934777,0.0,0.0,6064.828767123288,8.086438356164384E-4
119114106,0.0,0.0,3032.301369863014,2.0215342465753426E-4
608382040,0.0,0.0,5919.45205479452,0.001183890410958904
608839254,0.0,0.0,0.0,0.0
348588716,0.0,0.0,638.7534246575343,8.516712328767124E-5
117373530,0.0,0.0,2834.3835616438355,3.779178082191781E-4
118836261,0.0,0.0,13274.794520547943,8.849863013698629E-4
608854915,0.0,0.0,1569.4520547945206,3.138904109589041E-4
609940234,0.0,0.0,0.0,0.0
610252751,0.0,0.0,0.0,0.0
610747768,0.0,0.0,0.0,0.0
349911412,0.0,0.0,0.0,0.0
352919054,0.0,0.0,13539.45205479452,9.026301369863013E-4
354558736,0.0,0.0,0.0,0.0
349275156,0.0,0.0,11001.205479452055,7.33413698630137E-4
350821443,0.0,0.0,7430.9178082191775,9.907890410958903E-4
351145032,0.0,0.0,6254.3835616438355,0.001111890410958904
348032988,0.0,0.0,530.3835616438356,7.071780821917809E-5
348181512,0.0,0.0,2654.9589041095887,3.539945205479452E-4
354338444,0.0,0.0,2543.917808219178,3.391890410958904E-4
608893210,0.0,0.0,693.3698630136987,6.933698630136987E-4
609209168,0.0,0.0,0.0,0.0
608957411,0.0,0.0,0.0,0.0
609145248,0.0,0.0,0.0,0.0
609401518,0.0,0.0,0.0,0.0
609550256,0.0,0.0,0.0,0.0
609607122,0.0,0.0,0.0,0.0
115401424,0.0,0.0,0.0,0.0
347409005,0.0,0.0,3004.6746575342468,8.012465753424658E-4
348021791,0.0,0.0,9.595890410958905,2.5589041095890413E-6
353097496,0.0,0.0,1001.8356164383563,1.3357808219178083E-4
353136716,0.0,0.0,0.0,0.0
348779851,0.0,0.0,6083.3835616438355,8.11117808219178E-4
348998899,0.0,0.0,38.34246575342466,5.112328767123288E-6
351436183,0.0,0.0,6126.164383561644,0.0016336438356164384
354800229,0.0,0.0,0.0,0.0
354958480,0.0,0.0,0.0,0.0
608817151,0.0,0.0,6666.95890410959,0.001333391780821918
610008559,0.0,0.0,0.0,0.0
112975636,0.0,0.0,363.472602739726,9.692602739726027E-5
114802325,0.0,0.0,0.0,0.0
115268500,0.0,0.0,127.68493150684931,3.404931506849315E-5
351059639,0.0,0.0,2354.1780821917805,6.277808219178081E-4
355161514,0.0,0.0,0.0,0.0
355534421,0.0,0.0,1193.8561643835617,3.1836164383561646E-4
355639337,0.0,0.0,5322.945205479452,7.097260273972603E-4
115441693,0.0,0.0,7100.95890410959,4.7339726027397264E-4
114735913,0.0,0.0,207.12328767123287,2.761643835616438E-5
114735913,0.0,0.0,13388.732876712327,0.0017851643835616437
609959978,0.0,0.0,0.0,0.0
349367128,0.0,0.0,2504.5890410958905,2.2263013698630137E-4
349643569,0.0,0.0,52.993150684931514,7.0657534246575345E-6
349936500,0.0,0.0,7200.493150684932,6.400438356164383E-4
351424999,0.0,0.0,12592.833904109586,0.001679044520547945
351659735,0.0,0.0,0.0,0.0
353219652,0.0,0.0,6246.70890410959,0.0016657890410958906
354265621,0.0,0.0,0.0,0.0
609178694,0.0,0.0,0.0,0.0
610522906,0.0,0.0,0.0,0.0
609984992,0.0,0.0,0.0,0.0
112685490,0.0,0.0,3414.2054794520545,4.5522739726027394E-4
113119010,0.0,0.0,0.0,0.0
114948326,0.0,0.0,4146.164383561644,5.528219178082192E-4
115185571,0.0,0.0,0.0,0.0
115695462,0.0,0.0,0.0,0.0
346717713,0.0,0.0,16987.561643835616,6.121643835616438E-4
350193967,0.0,0.0,0.0,0.0
352009831,0.0,0.0,0.0,0.0
352497671,0.0,0.0,2530.6027397260273,6.74827397260274E-4
354327074,0.0,0.0,9404.691780821919,0.0012539589041095892
608604898,0.0,0.0,9005.687671232876,0.0030018958904109586
608985057,0.0,0.0,0.0,0.0
610702607,0.0,0.0,0.0,0.0
610746539,0.0,0.0,0.0,0.0
609291307,0.0,0.0,0.0,0.0
610208522,0.0,0.0,0.0,0.0
355036781,0.0,0.0,3782.465753424658,5.043287671232877E-4
355036781,0.0,0.0,2759.794520547945,3.67972602739726E-4
111940946,0.0,0.0,8289.380136986301,0.0022105013698630136
113035901,0.0,0.0,0.0,0.0
115508293,0.0,0.0,7936.027397260274,5.290684931506849E-4
115811481,0.0,0.0,0.0,0.0
116654781,0.0,0.0,0.0,0.0
119315083,0.0,0.0,6678.904109589042,4.4526027397260275E-4
608984571,0.0,0.0,0.0,0.0
609211131,0.0,0.0,0.0,0.0
350712667,0.0,0.0,4761.6164383561645,6.348821917808219E-4
346840408,0.0,0.0,576.3698630136986,7.684931506849315E-5
352794408,0.0,0.0,0.0,0.0
112281209,0.0,0.0,1333.8287671232877,3.556876712328767E-4
112967500,0.0,0.0,235.72602739726028,3.143013698630137E-5
113338362,0.0,0.0,837.041095890411,2.232109589041096E-4
113757587,0.0,0.0,1457.2191780821918,3.885917808219178E-4
355060104,0.0,0.0,0.0,0.0
355246844,0.0,0.0,11888.589041095891,0.003170290410958904
610693616,0.0,0.0,0.0,0.0
348158908,0.0,0.0,0.0,0.0
349483099,0.0,0.0,2074.6849315068494,5.532493150684931E-4
349493874,0.0,0.0,3191.609589041096,3.4043835616438356E-4
352161715,0.0,0.0,1569.4520547945208,2.0926027397260275E-4
352186902,0.0,0.0,2939.1369863013697,3.918849315068493E-4
352503106,0.0,0.0,897.5342465753425,2.3934246575342468E-4
354268823,0.0,0.0,4490.938356164384,0.0011975835616438357
350713228,0.0,0.0,2834.3835616438355,3.779178082191781E-4
353180284,0.0,0.0,0.0,0.0
355065277,0.0,0.0,1750.4075342465753,4.6677534246575346E-4
354837569,0.0,0.0,1365.2465753424658,3.640657534246575E-4
355272824,0.0,0.0,6662.465753424658,8.883287671232878E-4
608672184,0.0,0.0,0.0,0.0
609654025,0.0,0.0,0.0,0.0
610230575,0.0,0.0,0.0,0.0
610978421,0.0,0.0,0.0,0.0
112622816,0.0,0.0,0.0,0.0
113150064,0.0,0.0,3000.2054794520545,8.000547945205479E-4
113442370,0.0,0.0,1905.4520547945208,2.5406027397260276E-4
117522144,0.0,0.0,1071.123287671233,7.140821917808218E-5
117531822,0.0,0.0,0.0,0.0
112995220,0.0,0.0,0.0,0.0
349638106,0.0,0.0,0.0,0.0
349639237,0.0,0.0,0.0,0.0
351910104,0.0,0.0,11771.50684931507,0.0015695342465753426
353281710,0.0,0.0,8846.202739726026,0.0014743671232876712
353760655,0.0,0.0,0.0,0.0
355154527,0.0,0.0,6143.054794520547,4.0953698630136984E-4
348948969,0.0,0.0,863.6301369863013,1.1515068493150685E-4
351320239,0.0,0.0,4167.267123287671,5.556356164383562E-4
609281647,0.0,0.0,0.0,0.0
608936605,0.0,0.0,1362.328767123288,2.7246575342465757E-4
609391990,0.0,0.0,0.0,0.0
610219610,0.0,0.0,0.0,0.0
610983389,0.0,0.0,0.0,0.0
114418734,0.0,0.0,1212.071917808219,3.2321917808219176E-4
119409100,0.0,0.0,0.0,0.0
608678595,0.0,0.0,0.0,0.0
610652901,0.0,0.0,0.0,0.0
347921306,0.0,0.0,5279.9178082191775,7.039890410958904E-4
348328162,0.0,0.0,58.56164383561644,1.5616438356164384E-5
353736341,0.0,0.0,0.0,0.0
114979115,0.0,0.0,9.82191780821918,2.619178082191781E-6
115624538,0.0,0.0,994.7671232876711,3.315890410958904E-5
115920753,0.0,0.0,8430.41095890411,0.001124054794520548
116493370,0.0,0.0,0.0,0.0
117290460,0.0,0.0,0.0,0.0
608991154,0.0,0.0,0.0,0.0
609950662,0.0,0.0,0.0,0.0
347478109,0.0,0.0,10768.602739726026,7.179068493150684E-4
348333097,0.0,0.0,6680.219178082192,4.4534794520547944E-4
349412817,0.0,0.0,2783.4246575342463,7.422465753424657E-4
351851662,0.0,0.0,6938.630136986301,9.251506849315068E-4
352385132,0.0,0.0,3614.465753424658,4.819287671232877E-4
353234727,0.0,0.0,7525.027397260274,0.0020066739726027397
353840390,0.0,0.0,0.0,0.0
347854945,0.0,0.0,3590.13698630137,9.573698630136987E-4
350239208,0.0,0.0,0.0,0.0
346821358,0.0,0.0,3481.6849315068494,9.284493150684931E-4
354247157,0.0,0.0,16992.657534246577,0.0011328438356164384
355374695,0.0,0.0,3838.1917808219177,5.11758904109589E-4
353973621,0.0,0.0,11468.589041095891,0.0010194301369863014
354655995,0.0,0.0,3023.6917808219177,8.06317808219178E-4
355120890,0.0,0.0,70.27397260273972,1.8739726027397258E-5
355372038,0.0,0.0,1803.6986301369861,4.8098630136986296E-4
609169784,0.0,0.0,0.0,0.0
609967880,0.0,0.0,0.0,0.0
610719080,0.0,0.0,0.0,0.0
609945548,0.0,0.0,0.0,0.0
114381825,0.0,0.0,0.0,0.0
115171076,0.0,0.0,0.0,0.0
115338261,0.0,0.0,0.0,0.0
115391765,0.0,0.0,3875.3835616438355,5.167178082191781E-4
116649476,0.0,0.0,0.0,0.0
113158570,0.0,0.0,792.8875131640584,1.6447123287671234E-4
353772866,0.0,0.0,4026.082191780822,5.368109589041096E-4
353833189,0.0,0.0,0.0,0.0
354580359,0.0,0.0,2494.931506849315,3.3265753424657535E-4
355154527,0.0,0.0,12454.191780821917,8.302794520547945E-4
355264623,0.0,0.0,5527.232876712329,4.913095890410958E-4
355510934,0.0,0.0,5110.356164383562,6.813808219178083E-4
350064333,0.0,0.0,12987.308219178083,0.001731641095890411
352505531,0.0,0.0,0.0,0.0
354692295,0.0,0.0,9985.931506849314,8.876383561643835E-4
609364781,0.0,0.0,0.0,0.0
609965652,0.0,0.0,0.0,0.0
610173502,0.0,0.0,0.0,0.0
610259137,0.0,0.0,0.0,0.0
608492583,0.0,0.0,0.0,0.0
112783832,0.0,0.0,0.0,0.0
113848428,0.0,0.0,0.0,0.0
118638402,0.0,0.0,0.0,0.0
119044048,0.0,0.0,0.0,0.0
111871190,0.0,0.0,6444.86301369863,5.728767123287671E-4
609925094,0.0,0.0,0.0,0.0
610765661,0.0,0.0,15166.43835616438,0.0015166438356164383
610765828,0.0,0.0,0.0,0.0
610865503,0.0,0.0,8595.832765777377,0.0010735671232876712
350919924,0.0,0.0,3570.5652164383564,8.036383561643835E-4
351211123,0.0,0.0,8334.246575342466,0.0011112328767123286
351303805,0.0,0.0,1925.3350307022442,4.497260273972602E-4
111912267,0.0,0.0,2867.0034246575337,7.645342465753424E-4
112310974,0.0,0.0,1033.0273972602738,9.182465753424657E-5
112470687,0.0,0.0,137.5068493150685,3.6668493150684936E-5
112751375,0.0,0.0,719.6917808219177,9.595890410958904E-5
112820139,0.0,0.0,0.0,0.0
113381990,0.0,0.0,1249.6438356164383,3.3323835616438355E-4
354159311,0.0,0.0,0.0,0.0
114325871,0.0,0.0,4099.31506849315,5.465753424657533E-4
399795608,0.0,0.0,1987.458904109589,2.649945205479452E-4
609436712,0.0,0.0,0.0,0.0
611034000,0.0,0.0,0.0,0.0
633846183,0.0,0.0,0.0,0.0
350124145,0.0,0.0,1253.958904109589,8.35972602739726E-5
352303846,0.0,0.0,0.0,0.0
352911176,0.0,0.0,0.0,0.0
354074197,0.0,0.0,0.0,0.0
348520479,0.0,0.0,4770.308219178081,6.360410958904109E-4
351225503,0.0,0.0,0.0,0.0
348169921,0.0,0.0,346.1917808219178,9.231780821917808E-5
348331380,0.0,0.0,0.0,0.0
355573676,0.0,0.0,235.72602739726028,3.143013698630137E-5
351106083,0.0,0.0,0.0,0.0
352481956,0.0,0.0,1488.0616438356162,3.9681643835616433E-4
352991566,0.0,0.0,2734.6027397260273,3.64613698630137E-4
353189814,0.0,0.0,0.0,0.0
353909310,0.0,0.0,1231.5667808219177,2.1894520547945204E-4
354256703,0.0,0.0,0.0,0.0
355270786,0.0,0.0,9961.767123287671,0.0013282356164383562
349721258,0.0,0.0,1310.4143835616437,3.4944383561643836E-4
609767496,0.0,0.0,0.0,0.0
610475436,0.0,0.0,0.0,0.0
610487738,0.0,0.0,0.0,0.0
609160940,0.0,0.0,0.0,0.0
608662763,0.0,0.0,0.0,0.0
609558424,0.0,0.0,0.0,0.0
609715578,0.0,0.0,0.0,0.0
609984331,0.0,0.0,0.0,0.0
609986161,0.0,0.0,0.0,0.0
112470950,0.0,0.0,1000.1095890410958,1.3334794520547945E-4
112687850,0.0,0.0,0.0,0.0
113628770,0.0,0.0,8454.513698630137,3.7575616438356165E-4
114059751,0.0,0.0,2573.003424657534,6.861342465753424E-4
117531681,0.0,0.0,0.0,0.0
112542576,0.0,0.0,0.0,0.0
