policy_number,a_amount_rein,a_number_rein,e_amount_rein,e_number_rein
341638443,0.0,0.0,6462.246575342465,8.077808219178081E-4
342921525,0.0,0.0,13709.063013698633,0.001713632876712329
336527361,0.0,0.0,7917.32602739726,4.948328767123288E-4
342428216,0.0,0.0,77.0794520547945,2.5693150684931505E-5
340249747,0.0,0.0,809.5068493150685,2.698356164383562E-4
340716125,0.0,0.0,4179.945205479452,0.0013933150684931506
341735397,0.0,0.0,6182.301369863015,0.001124054794520548
343888178,0.0,0.0,18.404383561643833,1.533698630136986E-5
345103733,0.0,0.0,2846.2191780821922,9.487397260273974E-4
345882914,0.0,0.0,149.2931506849315,4.976438356164384E-5
347113847,0.0,0.0,3374.3835616438364,0.0011247945205479454
350007803,0.0,0.0,8377.775342465753,0.001047221917808219
573966272,0.0,0.0,430.3561643835617,7.824657534246576E-5
574144895,0.0,0.0,0.0,0.0
603473315,0.0,0.0,0.0,0.0
336129408,0.0,0.0,543.4520547945206,1.8115068493150687E-4
337009088,0.0,0.0,7259.863013698629,0.001451972602739726
337040406,0.0,0.0,883.7424657534247,2.9458082191780824E-4
337781074,0.0,0.0,5268.501369863014,0.0017561671232876714
339197238,0.0,0.0,281.2328767123288,5.624657534246576E-4
340591866,0.0,0.0,2095.890410958904,2.61986301369863E-4
340946136,0.0,0.0,28210.49863013699,0.0035263123287671235
341095230,0.0,0.0,397.8082191780822,4.9726027397260274E-5
347146292,0.0,0.0,13961.928767123289,0.001745241095890411
348079278,0.0,0.0,927.6164383561643,3.092054794520548E-4
348121617,0.0,0.0,920.5479452054792,1.1506849315068492E-4
349058198,0.0,0.0,2812.7342465753427,9.375780821917809E-4
350078259,0.0,0.0,1472.7945205479452,4.90931506849315E-4
351177803,0.0,0.0,22606.98904109589,0.004110361643835617
574575767,0.0,0.0,14125.068493150684,7.847260273972603E-4
574771374,0.0,0.0,0.0,0.0
335765129,0.0,0.0,273.6986301369863,9.123287671232876E-5
337086581,0.0,0.0,790.3561643835616,9.879452054794519E-5
337970479,0.0,0.0,1799.3753424657532,5.997917808219178E-4
339229817,0.0,0.0,7567.42191780822,0.00252247397260274
340566330,0.0,0.0,9154.356164383562,5.085753424657534E-4
343210811,0.0,0.0,2338.076712328767,7.79358904109589E-4
344997879,0.0,0.0,10232.704109589042,0.0034109013698630135
343439824,0.0,0.0,0.0,0.0
346308695,0.0,0.0,13046.301369863015,0.004348767123287672
346434376,0.0,0.0,18058.936986301367,0.002257367123287671
346471451,0.0,0.0,0.0,0.0
350272753,0.0,0.0,5803.4849315068495,4.464219178082192E-4
344237698,0.0,0.0,0.0,0.0
344405394,0.0,0.0,0.0,0.0
344521976,0.0,0.0,0.0,0.0
323590075,0.0,0.0,796.4383561643833,2.654794520547945E-4
345424725,0.0,0.0,322.59178082191784,6.451835616438356E-4
346220767,0.0,0.0,31559.408219178084,0.010519802739726027
533195954,0.0,0.0,358.027397260274,1.1934246575342465E-4
601103286,0.0,0.0,0.0,0.0
602452310,0.0,0.0,0.0,0.0
572994119,0.0,0.0,0.0,0.0
574198586,0.0,0.0,21361.315068493153,0.0016431780821917809
574798914,0.0,0.0,111.85310305115081,4.492520547945206E-4
336325287,0.0,0.0,4475.342465753424,0.0014917808219178082
337324834,0.0,0.0,0.0,0.0
337814172,0.0,0.0,1775.958904109589,5.919863013698631E-4
337958326,0.0,0.0,2212.9972602739726,2.7662465753424656E-4
338427545,0.0,0.0,17112.986301369863,0.0013163835616438356
325536142,0.0,0.0,14777.991780821916,0.004925997260273972
335532263,0.0,0.0,4109.857073972602,4.4459726027397254E-4
337593701,0.0,0.0,1936.947945205479,6.456493150684931E-4
339195422,0.0,0.0,8802.816438356165,6.771397260273973E-4
341080828,0.0,0.0,827.8767123287672,2.7595890410958904E-4
342633831,0.0,0.0,3857.901369863014,0.0012859671232876714
342617131,0.0,0.0,6393.2,0.0011624
345818173,0.0,0.0,45.676712328767124,5.70958904109589E-6
335764239,0.0,0.0,1425.205479452055,1.7815068493150688E-4
336158027,0.0,0.0,11369.671232876713,0.0022739342465753426
351785431,0.0,0.0,9589.654794520548,0.0011987068493150685
601685662,0.0,0.0,1759.1671232876724,0.0017591671232876712
339070294,0.0,0.0,7397.843835616439,0.0024659479452054794
340853688,0.0,0.0,6039.657534246576,4.645890410958904E-4
342097524,0.0,0.0,10478.88493150685,0.002993967123287671
335901021,0.0,0.0,0.0,0.0
338363609,0.0,0.0,3853.435616438356,4.816794520547946E-4
345221683,0.0,0.0,595.0684931506848,7.43835616438356E-5
338853310,0.0,0.0,4347.6164383561645,5.434520547945205E-4
339211153,0.0,0.0,406.8602739726027,5.085753424657534E-5
341041267,0.0,0.0,12109.589041095891,0.0015136986301369864
342398021,0.0,0.0,818.8493150684932,1.0235616438356165E-4
343167946,0.0,0.0,0.0,0.0
339541021,0.0,0.0,2999.6054794520546,3.7495068493150684E-4
340931286,0.0,0.0,2934.246575342466,3.667808219178082E-4
341096642,0.0,0.0,0.0,0.0
337424402,0.0,0.0,964.1589041095891,3.2138630136986304E-4
341482347,0.0,0.0,54.1972602739726,1.8065753424657536E-5
349553461,0.0,0.0,1986.4109589041093,6.621369863013698E-4
344231394,0.0,0.0,1540.339726027397,5.134465753424657E-4
574663944,0.0,0.0,168.34520547945203,5.6115068493150686E-5
602108839,0.0,0.0,0.0,0.0
604049296,0.0,0.0,0.0,0.0
336660014,0.0,0.0,0.0,0.0
338639479,0.0,0.0,2831.9561643835614,3.539945205479452E-4
338688153,0.0,0.0,2654.7945205479455,3.3184931506849316E-4
339043762,0.0,0.0,9185.687671232878,0.0011482109589041095
339433575,0.0,0.0,3779.1780821917805,4.7239726027397256E-4
339604753,0.0,0.0,73.64383561643837,9.205479452054795E-6
340830322,0.0,0.0,1631.0794520547945,2.0388493150684932E-4
341172336,0.0,0.0,1976.2849315068493,6.587616438356164E-4
342632882,0.0,0.0,7042.19178082192,8.802739726027399E-4
602671851,0.0,0.0,0.0,0.0
337683460,0.0,0.0,0.0,0.0
338458342,0.0,0.0,1538.06301369863,5.126876712328766E-4
338779028,0.0,0.0,11420.054794520547,0.0014275068493150684
339169104,0.0,0.0,291.71506849315074,9.723835616438357E-5
340238450,0.0,0.0,5435.260273972603,0.0018117534246575343
342196995,0.0,0.0,1050.515068493151,1.910027397260274E-4
342199759,0.0,0.0,0.0,0.0
341644524,0.0,0.0,1517.695890410959,5.058986301369863E-4
341816163,0.0,0.0,1733.4246575342468,5.778082191780822E-4
341934537,0.0,0.0,0.0,0.0
342135118,0.0,0.0,2961.731506849315,3.702164383561644E-4
342545712,0.0,0.0,5808.049315068493,0.0019360164383561646
344513445,0.0,0.0,750.8178082191781,1.365123287671233E-4
345839369,0.0,0.0,7979.424657534248,7.599452054794521E-4
345907745,0.0,0.0,0.0,0.0
346539000,0.0,0.0,5350.224657534246,6.687780821917808E-4
347704280,0.0,0.0,18976.438356164384,0.002372054794520548
349446807,0.0,0.0,0.0,0.0
351588561,0.0,0.0,56.34162147657548,3.341397260273973E-4
346046626,0.0,0.0,130.12602739726026,4.337534246575342E-5
346221070,0.0,0.0,582.7308219178085,0.0011654616438356166
574465274,0.0,0.0,99.4767123287671,3.315890410958904E-5
603400326,0.0,0.0,0.0,0.0
573968534,0.0,0.0,9417.534246575344,0.001177191780821918
574079455,0.0,0.0,47.14520547945206,1.5715068493150683E-5
337610067,0.0,0.0,5223.8027397260275,6.529753424657534E-4
338059843,0.0,0.0,789.731506849315,2.632438356164384E-4
338196611,0.0,0.0,224.8767123287671,2.810958904109589E-5
338326523,0.0,0.0,1318.9150684931506,4.3963835616438353E-4
340254143,0.0,0.0,3198.2465753424653,3.997808219178082E-4
340636745,0.0,0.0,1372.4383561643835,4.5747945205479453E-4
341734788,0.0,0.0,397.47945205479454,1.324931506849315E-4
341786093,0.0,0.0,117540.55890410958,0.002448761643835616
335713707,0.0,0.0,283.43835616438355,9.447945205479452E-5
337922348,0.0,0.0,1372.8821917808223,4.57627397260274E-4
339538498,0.0,0.0,1328.235616438356,4.4274520547945206E-4
341887388,0.0,0.0,1082.7835616438356,1.3534794520547947E-4
342819968,0.0,0.0,35.704109589041096,1.1901369863013699E-5
344300819,0.0,0.0,2980.158904109589,9.93386301369863E-4
345068167,0.0,0.0,0.0,0.0
348281452,0.0,0.0,18683.813698630132,0.0023354767123287667
349309070,0.0,0.0,3839.6054794520546,4.7995068493150684E-4
335724647,0.0,0.0,276.6246575342466,9.220821917808219E-5
335798708,0.0,0.0,1165.2164383561644,3.8840547945205475E-4
337121263,0.0,0.0,5912.394520547945,7.390493150684931E-4
337506323,0.0,0.0,5247.123287671233,6.558904109589041E-4
603663626,0.0,0.0,0.0,0.0
335722302,0.0,0.0,309.69863013698625,1.0323287671232877E-4
336872494,0.0,0.0,0.0,0.0
340933845,0.0,0.0,383.83561643835617,1.2794520547945205E-4
340992403,0.0,0.0,8035.287671232877,0.0010044109589041096
342553872,0.0,0.0,327.945205479452,1.0931506849315068E-4
336313242,0.0,0.0,0.0,0.0
342140803,0.0,0.0,0.0,0.0
340823079,0.0,0.0,906.2794520547944,1.132849315068493E-4
338214471,0.0,0.0,3661.7424657534248,4.577178082191781E-4
345103733,0.0,0.0,390.6575342465753,1.3021917808219178E-4
574619516,0.0,0.0,229.08493150684933,7.636164383561644E-5
600530547,0.0,0.0,0.0,0.0
602613598,0.0,0.0,0.0,0.0
603809617,0.0,0.0,2499.682191780821,0.0024996821917808217
335528451,0.0,0.0,12452.821917808218,0.0015566027397260274
338538143,0.0,0.0,4119.967123287672,3.1692054794520553E-4
341787133,0.0,0.0,213.69863013698625,4.2739726027397255E-4
342015195,0.0,0.0,685.2383561643835,8.565479452054795E-5
342538576,0.0,0.0,384.2465753424658,6.986301369863014E-5
343549242,0.0,0.0,3524.383561643835,4.4054794520547943E-4
344197447,0.0,0.0,31553.96712328767,9.561808219178083E-4
346872658,0.0,0.0,199.89041095890408,2.4986301369863012E-5
348282807,0.0,0.0,0.0,0.0
574972840,0.0,0.0,4323.243835616439,5.404054794520549E-4
337453278,0.0,0.0,2945.408219178082,9.818027397260273E-4
337484562,0.0,0.0,2114.6301369863013,2.6432876712328767E-4
340095215,0.0,0.0,0.0,0.0
340118579,0.0,0.0,24568.50410958904,0.008189501369863014
341213882,0.0,0.0,6370.191780821918,7.962739726027398E-4
341230563,0.0,0.0,8407.495890410959,0.00105093698630137
343598637,0.0,0.0,3714.6739726027395,4.6433424657534245E-4
346472756,0.0,0.0,0.0,0.0
347555732,0.0,0.0,0.0,0.0
349119396,0.0,0.0,445.24931506849316,1.484164383561644E-4
345176044,0.0,0.0,18091.835616438355,0.0022614794520547945
346462948,0.0,0.0,0.0,0.0
574701538,0.0,0.0,140.97534246575344,4.699178082191781E-5
602938789,0.0,0.0,0.0,0.0
603599267,0.0,0.0,0.0,0.0
348881822,0.0,0.0,0.0,0.0
351461280,0.0,0.0,10266.509589041094,5.703616438356164E-4
336126636,0.0,0.0,4433.013698630137,0.0014776712328767121
337770382,0.0,0.0,7967.736986301369,0.002655912328767123
337938476,0.0,0.0,134.91780821917806,4.4972602739726025E-5
340419050,0.0,0.0,502.2739726027397,5.022739726027397E-4
340730175,0.0,0.0,1864.6027397260268,6.215342465753424E-4
340791946,0.0,0.0,525.6986301369864,1.7523287671232876E-4
340867423,0.0,0.0,7990.356164383561,9.987945205479451E-4
340886332,0.0,0.0,5502.597260273973,6.878246575342466E-4
341350056,0.0,0.0,2508.2136986301366,8.360712328767122E-4
341646875,0.0,0.0,2713.512328767123,3.391890410958904E-4
336125455,0.0,0.0,21.413698630136984,2.6767123287671234E-6
336128236,0.0,0.0,1917.7397260273974,6.392465753424658E-4
337053664,0.0,0.0,0.0,0.0
337256655,0.0,0.0,1401.8630136986299,3.504657534246575E-4
337901805,0.0,0.0,3098.564383561644,0.0010328547945205478
337912554,0.0,0.0,2278.684931506849,7.595616438356164E-4
339041725,0.0,0.0,1150.358904109589,1.0457808219178082E-4
339863391,0.0,0.0,19105.797260273972,0.0023882246575342467
340545300,0.0,0.0,721.2,2.404E-4
340713783,0.0,0.0,260.43835616438355,5.208767123287671E-4
341261253,0.0,0.0,3074.8767123287666,0.001024958904109589
341687994,0.0,0.0,8002.750684931507,0.0026675835616438355
344711577,0.0,0.0,1919.358904109589,6.39786301369863E-4
344931449,0.0,0.0,59.64109589041095,1.0843835616438355E-5
345318976,0.0,0.0,54.33698630136985,9.879452054794519E-6
345834907,0.0,0.0,1798.0602739726025,5.993534246575342E-4
345895304,0.0,0.0,15714.235616438356,0.0019642794520547944
345903462,0.0,0.0,4847.517808219179,6.059397260273973E-4
336175377,0.0,0.0,2044.1424657534249,6.813808219178083E-4
336202858,0.0,0.0,5278.117808219178,0.0017593726027397261
602469033,0.0,0.0,0.0,0.0
335915096,0.0,0.0,0.0,0.0
335920054,0.0,0.0,0.0,0.0
336160833,0.0,0.0,0.0,0.0
325472629,0.0,0.0,18.33424657534247,2.619178082191781E-6
338198054,0.0,0.0,13833.208219178083,0.002515128767123288
338744287,0.0,0.0,612.8876712328768,2.0429589041095892E-4
335632899,0.0,0.0,607.8082191780823,2.0260273972602742E-4
343136560,0.0,0.0,7958.136986301371,6.121643835616438E-4
336624051,0.0,0.0,3323.024657534246,4.1537808219178077E-4
337460703,0.0,0.0,1218.1315068493154,4.0604383561643843E-4
342198843,0.0,0.0,4879.561643835616,6.09945205479452E-4
342529666,0.0,0.0,15931.676712328765,0.005310558904109588
340712363,0.0,0.0,1092.558904109589,3.64186301369863E-4
343157053,0.0,0.0,0.0,0.0
337548689,0.0,0.0,824.0301369863014,2.7467671232876716E-4
348508136,0.0,0.0,0.0,0.0
349075770,0.0,0.0,39.78082191780821,4.972602739726027E-6
572994259,0.0,0.0,0.0,0.0
601772205,0.0,0.0,0.0,0.0
602517559,0.0,0.0,0.0,0.0
336492459,0.0,0.0,3480.8712328767124,0.001160290410958904
337025985,0.0,0.0,6259.726027397261,7.824657534246576E-4
337752349,0.0,0.0,37121.67123287672,0.0020623150684931507
338667991,0.0,0.0,3280.832876712329,0.0010936109589041096
343031084,0.0,0.0,0.0,0.0
344564745,0.0,0.0,0.0,0.0
347138307,0.0,0.0,11316.180821917807,0.0037720602739726027
575146279,0.0,0.0,1978.9150684931508,6.596383561643835E-4
602020794,0.0,0.0,0.0,0.0
602203879,0.0,0.0,0.0,0.0
335298485,0.0,0.0,7056.394520547944,0.0023521315068493146
335717377,0.0,0.0,57.63698630136986,1.047945205479452E-5
335750774,0.0,0.0,1620.8219178082195,2.0260273972602742E-4
338553225,0.0,0.0,1990.5780821917808,6.635260273972602E-4
339762403,0.0,0.0,3387.616438356165,4.234520547945206E-4
340236835,0.0,0.0,1393.3150684931506,6.966575342465753E-4
341235752,0.0,0.0,178.01917808219173,5.9339726027397255E-5
342196995,0.0,0.0,3933.7808219178078,7.152328767123287E-4
342468055,0.0,0.0,0.0,0.0
342827789,0.0,0.0,3995.305479452055,7.264191780821917E-4
342902012,0.0,0.0,596.7123287671232,7.45890410958904E-5
344727755,0.0,0.0,0.0,0.0
345914535,0.0,0.0,2739.9013698630133,3.4248767123287667E-4
343612024,0.0,0.0,34934.79452054794,0.001518904109589041
345943583,0.0,0.0,0.0,0.0
351884184,0.0,0.0,10825.98904109589,0.0019683616438356164
346026891,0.0,0.0,88.2821917808219,1.7656438356164386E-4
574355830,0.0,0.0,0.0,0.0
602694200,0.0,0.0,0.0,0.0
573956885,0.0,0.0,26.038356164383558,8.67945205479452E-6
601805211,0.0,0.0,0.0,0.0
602478596,0.0,0.0,0.0,0.0
349778134,0.0,0.0,0.0,0.0
336092119,0.0,0.0,3903.7808219178078,0.0013012602739726027
338739931,0.0,0.0,1448.876712328767,4.8295890410958903E-4
339506339,0.0,0.0,863.1986301369864,1.5694520547945205E-4
341277721,0.0,0.0,329.23561643835615,1.0974520547945206E-4
336418413,0.0,0.0,0.0,0.0
337204549,0.0,0.0,2559.73698630137,3.1996712328767124E-4
340773332,0.0,0.0,4375.890410958904,7.956164383561644E-4
341261253,0.0,0.0,1180.6684931506848,3.9355616438356165E-4
342492857,0.0,0.0,2648.7945205479455,2.0375342465753425E-4
344313697,0.0,0.0,0.0,0.0
344503537,0.0,0.0,4972.684931506848,0.0016575616438356162
344829809,0.0,0.0,6008.89315068493,0.0010541917808219177
347733180,0.0,0.0,0.0,0.0
348070566,0.0,0.0,2149.6602739726027,7.165534246575342E-4
335762613,0.0,0.0,6752.394520547945,8.440493150684931E-4
336097803,0.0,0.0,716.054794520548,2.386849315068493E-4
350780979,0.0,0.0,1047.671232876712,1.3095890410958904E-4
337252274,0.0,0.0,4267.441095890411,5.334301369863014E-4
601534241,0.0,0.0,0.0,0.0
601666340,0.0,0.0,0.0,0.0
603792540,0.0,0.0,0.0,0.0
336458112,0.0,0.0,689.0794520547945,2.2969315068493152E-4
336976527,0.0,0.0,608.0712328767123,2.026904109589041E-4
337113260,0.0,0.0,3090.0821917808216,0.001030027397260274
341124923,0.0,0.0,108.92465753424659,9.369863013698629E-5
341585107,0.0,0.0,21.413698630136984,2.6767123287671234E-6
336299839,0.0,0.0,0.0,0.0
336457049,0.0,0.0,0.0,0.0
336779657,0.0,0.0,2143.7342465753427,3.8976986301369863E-4
344814306,0.0,0.0,2487.1232876712334,3.1089041095890414E-4
345184964,0.0,0.0,0.0,0.0
338378821,0.0,0.0,5056.394520547945,6.320493150684932E-4
339163958,0.0,0.0,22300.273972602743,0.007433424657534248
339769259,0.0,0.0,62.482191780821914,2.082739726027397E-5
348113606,0.0,0.0,2387.219178082192,7.957397260273972E-4
345822233,0.0,0.0,0.0,0.0
344684709,0.0,0.0,3800.54794520548,4.75068493150685E-4
346787807,0.0,0.0,0.0,0.0
601037591,0.0,0.0,0.0,0.0
601673270,0.0,0.0,0.0,0.0
336678735,0.0,0.0,0.0,0.0
336789052,0.0,0.0,3594.2136986301366,4.492767123287671E-4
337583041,0.0,0.0,5562.8876712328765,0.0018542958904109589
339016040,0.0,0.0,0.0,0.0
339039190,0.0,0.0,564.164383561644,1.8805479452054796E-4
340637263,0.0,0.0,1096.2410958904106,1.3703013698630135E-4
340860352,0.0,0.0,14597.260273972603,0.004865753424657534
345824056,0.0,0.0,410.3013698630137,5.128767123287671E-5
348314089,0.0,0.0,6421.479452054795,8.026849315068493E-4
348416785,0.0,0.0,726.4191780821916,2.4213972602739724E-4
347330854,0.0,0.0,0.0,0.0
335941613,0.0,0.0,0.0,0.0
339301509,0.0,0.0,2537.5561643835617,8.458520547945205E-4
339498776,0.0,0.0,4643.243835616439,5.804054794520549E-4
340031822,0.0,0.0,729.2054794520546,2.430684931506849E-4
341922185,0.0,0.0,1422.6410958904107,7.903561643835615E-5
342182151,0.0,0.0,4227.632876712329,0.0014092109589041097
342243185,0.0,0.0,10137.6,0.0012672
343124947,0.0,0.0,7011.375342465752,8.764219178082191E-4
343485801,0.0,0.0,5352.308219178081,0.0017841027397260275
345078398,0.0,0.0,1458.454794520548,1.823068493150685E-4
345078398,0.0,0.0,7351.232876712328,9.189041095890411E-4
350010401,0.0,0.0,0.0,0.0
345733059,0.0,0.0,117.77534246575343,2.1413698630136987E-5
346932395,0.0,0.0,0.0,0.0
347105223,0.0,0.0,8027.58904109589,0.00267586301369863
601822356,0.0,0.0,0.0,0.0
601073042,0.0,0.0,0.0,0.0
337522155,0.0,0.0,20210.016438356168,7.217863013698631E-4
338611775,0.0,0.0,2628.4602739726024,8.761534246575342E-4
339113037,0.0,0.0,534.2465753424656,5.342465753424657E-4
340006949,0.0,0.0,8302.191780821919,0.002767397260273973
340929678,0.0,0.0,2123.73698630137,7.079123287671233E-4
341184042,0.0,0.0,5655.232876712329,7.069041095890411E-4
339179822,0.0,0.0,1428.690410958904,4.762301369863014E-4
342459542,0.0,0.0,721.4794520547944,2.4049315068493148E-4
342200706,0.0,0.0,4854.172602739726,0.0016180575342465754
343465373,0.0,0.0,0.0,0.0
343797551,0.0,0.0,0.0,0.0
344549431,0.0,0.0,9971.068493150686,0.0012463835616438356
325480606,0.0,0.0,9203.660273972602,0.0011504575342465753
343077087,0.0,0.0,0.0,0.0
336198718,0.0,0.0,3642.7808219178078,0.0012142602739726026
335631669,0.0,0.0,0.0,0.0
338795347,0.0,0.0,3574.7506849315064,0.0011915835616438356
341634228,0.0,0.0,58166.43287671234,0.0020773726027397263
336901681,0.0,0.0,0.0,0.0
338362429,0.0,0.0,0.0,0.0
342326592,0.0,0.0,0.0,0.0
340404482,0.0,0.0,0.0,0.0
339413270,0.0,0.0,0.0,0.0
339819856,0.0,0.0,3293.150684931506,4.116438356164383E-4
342266368,0.0,0.0,3699.616438356164,4.6245205479452056E-4
350677571,0.0,0.0,1220.3397260273973,1.5254246575342466E-4
345854921,0.0,0.0,2825.5232876712325,9.41841095890411E-4
347682924,0.0,0.0,0.0,0.0
574133690,0.0,0.0,8640.394520547943,0.001080049315068493
602808172,0.0,0.0,0.0,0.0
335723797,0.0,0.0,9978.739726027397,0.0012473424657534246
337048896,0.0,0.0,8835.156164383561,0.001104394520547945
337964472,0.0,0.0,2248.4383561643835,2.810547945205479E-4
342191780,0.0,0.0,0.0,0.0
343785259,0.0,0.0,0.0,0.0
337577399,0.0,0.0,1673.523287671233,5.57841095890411E-4
339229817,0.0,0.0,3561.7972602739733,0.0011872657534246576
339579658,0.0,0.0,24.78082191780822,8.26027397260274E-6
339614422,0.0,0.0,3780.0767123287674,4.7250958904109593E-4
339736282,0.0,0.0,0.0,0.0
341072155,0.0,0.0,4394.465753424657,0.001464821917808219
342179660,0.0,0.0,3349.9972602739726,0.0011166657534246575
342469665,0.0,0.0,0.0,0.0
343030672,0.0,0.0,4156.471232876713,2.3091506849315068E-4
341185734,0.0,0.0,3687.802739726028,4.609753424657535E-4
342072147,0.0,0.0,0.0,0.0
342265741,0.0,0.0,2323.72602739726,2.904657534246575E-4
342852415,0.0,0.0,12774.224657534245,0.0015967780821917806
349383521,0.0,0.0,4818.893150684931,6.023616438356164E-4
350487328,0.0,0.0,0.0,0.0
345621825,0.0,0.0,6627.945205479451,8.284931506849315E-4
574385969,0.0,0.0,0.0,0.0
574669545,0.0,0.0,2262.3945205479454,7.54131506849315E-4
601410319,0.0,0.0,0.0,0.0
602701534,0.0,0.0,0.0,0.0
573481207,0.0,0.0,262.3561643835616,6.55890410958904E-5
336846837,0.0,0.0,562.3890410958903,1.874630136986301E-4
339974917,0.0,0.0,8728.175342465755,0.002909391780821918
340188366,0.0,0.0,4339.287671232876,5.424109589041096E-4
337495741,0.0,0.0,1528.150684931507,5.093835616438357E-4
340028117,0.0,0.0,1325.5890410958905,1.656986301369863E-4
340196088,0.0,0.0,107.47397260273972,3.070684931506849E-5
341264950,0.0,0.0,548.1205479452053,6.851506849315068E-5
341699528,0.0,0.0,41116.41643835617,0.010279104109589042
343043782,0.0,0.0,702.1232876712328,2.3404109589041097E-4
345181515,0.0,0.0,3938.301369863014,0.0013127671232876714
342933587,0.0,0.0,1104.8054794520547,3.682684931506849E-4
335806204,0.0,0.0,18733.150684931512,0.0034060273972602744
337026413,0.0,0.0,13278.6301369863,0.00265572602739726
336951306,0.0,0.0,0.0,0.0
339290801,0.0,0.0,0.0,0.0
339477168,0.0,0.0,4155.978082191781,0.0013853260273972603
336474085,0.0,0.0,42.72621159619021,4.5912328767123284E-5
343494837,0.0,0.0,0.0,0.0
336843032,0.0,0.0,0.0,0.0
337190383,0.0,0.0,3398.5315068493146,4.2481643835616436E-4
339894933,0.0,0.0,0.0,0.0
342329323,0.0,0.0,33106.734246575346,0.011035578082191782
342814985,0.0,0.0,91.35342465753425,1.141917808219178E-5
343122552,0.0,0.0,145.65205479452055,4.8550684931506844E-5
343173571,0.0,0.0,1300.5246575342462,0.0026010493150684932
337785299,0.0,0.0,2017.3150684931509,2.5216438356164385E-4
340695998,0.0,0.0,293.4246575342466,9.78082191780822E-5
341192516,0.0,0.0,1527.2328767123288,1.1747945205479452E-4
345871388,0.0,0.0,0.0,0.0
346779671,0.0,0.0,44.05479452054795,5.506849315068493E-6
346861487,0.0,0.0,0.0,0.0
574404448,0.0,0.0,66.81827945205487,4.261369863013698E-4
346399173,0.0,0.0,7424.7013698630135,9.280876712328768E-4
601314107,0.0,0.0,0.0,0.0
602264640,0.0,0.0,0.0,0.0
602702003,0.0,0.0,0.0,0.0
602896771,0.0,0.0,0.0,0.0
336703202,0.0,0.0,1760.5479452054794,5.868493150684932E-4
337082945,0.0,0.0,4315.616438356164,5.394520547945204E-4
337693162,0.0,0.0,0.0,0.0
339431322,0.0,0.0,1211.5068493150684,1.5143835616438354E-4
340876374,0.0,0.0,943.1506849315069,3.143835616438356E-4
342188265,0.0,0.0,1571.5068493150682,5.238356164383561E-4
343029138,0.0,0.0,2179.7260273972606,2.7246575342465757E-4
343172318,0.0,0.0,2741.034246575343,4.983698630136986E-4
344212774,0.0,0.0,5246.356164383562,6.557945205479453E-4
348433517,0.0,0.0,51.750684931506854,3.980821917808219E-6
600602585,0.0,0.0,0.0,0.0
603374596,0.0,0.0,0.0,0.0
347086407,0.0,0.0,1201.3413698630138,3.754191780821918E-4
335901617,0.0,0.0,522.2070867447383,6.825616438356165E-4
337317036,0.0,0.0,31843.68904109589,0.001553350684931507
338659030,0.0,0.0,1240.0219178082193,1.550027397260274E-4
340929876,0.0,0.0,720.7068493150686,2.402356164383562E-4
343166096,0.0,0.0,5602.301369863013,7.002876712328766E-4
342533114,0.0,0.0,4946.301369863015,6.182876712328768E-4
343198727,0.0,0.0,7026.7397260273965,8.783424657534246E-4
344715370,0.0,0.0,0.0,0.0
347798662,0.0,0.0,4110.904109589041,5.1386301369863E-4
574077384,0.0,0.0,31577.249315068493,0.003947156164383562
574333241,0.0,0.0,0.0,0.0
600950455,0.0,0.0,0.0,0.0
602102303,0.0,0.0,0.0,0.0
349679001,0.0,0.0,0.0,0.0
338434202,0.0,0.0,11573.704109589044,0.0014467130136986304
338494271,0.0,0.0,2014.5205479452054,6.715068493150685E-4
339742991,0.0,0.0,3265.884931506849,4.0823561643835615E-4
340072792,0.0,0.0,8336.342465753423,0.002778780821917808
325484723,0.0,0.0,5203.972602739725,2.8910958904109586E-4
337407944,0.0,0.0,0.0,0.0
337726186,0.0,0.0,348.1150684931507,1.1603835616438357E-4
338058738,0.0,0.0,497.3835616438356,1.657945205479452E-4
340593805,0.0,0.0,10254.597260273973,0.0012818246575342467
341940484,0.0,0.0,0.0,0.0
342854031,0.0,0.0,2509.380821917808,8.364602739726028E-4
323584508,0.0,0.0,2137.254794520548,3.885917808219178E-4
343120663,0.0,0.0,376.10958904109594,4.701369863013699E-5
335856571,0.0,0.0,1577.5123287671233,1.971890410958904E-4
336439815,0.0,0.0,0.0,0.0
337459358,0.0,0.0,27.945205479452056,3.4931506849315072E-6
603301029,0.0,0.0,0.0,0.0
337970206,0.0,0.0,4546.454794520549,0.0015154849315068494
340207752,0.0,0.0,0.0,0.0
341655868,0.0,0.0,268.39726027397256,8.946575342465753E-5
336814132,0.0,0.0,999.4931506849314,3.331643835616438E-4
344100276,0.0,0.0,217.5068493150685,4.3501369863013706E-5
337926554,0.0,0.0,1419.2383561643833,4.730794520547945E-4
338522832,0.0,0.0,2869.8739726027397,3.587342465753425E-4
345931190,0.0,0.0,0.0,0.0
340337690,0.0,0.0,1490.5205479452054,1.8631506849315068E-4
343514691,0.0,0.0,340.6684931506849,1.1355616438356165E-4
342789898,0.0,0.0,0.0,0.0
342967197,0.0,0.0,2740.602739726027,3.4257534246575337E-4
351196837,0.0,0.0,2777.4246575342463,3.471780821917808E-4
344589122,0.0,0.0,0.0,0.0
345314942,0.0,0.0,0.0,0.0
346384001,0.0,0.0,11819.835616438357,0.0014774794520547947
350493722,0.0,0.0,0.0,0.0
